CaseID,SelectedWMUCount,DeltaI_sum,DeltaI_max,DeltaV_sum,DeltaV_max,SmallDeltaISum,SmallDeltaVSum,Network,WMUCount,SelectedWMUBuses
112,30,0.2374957479164547,0.06499849229284754,1.0604778702270625,0.5866819375237803,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
113,30,0.7587174110385654,0.3504124430863451,1.6019863344604772,0.7908014605312422,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
114,30,0.21224555913430437,0.07105259803351122,0.9251436362613676,0.5175219435150559,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
115,30,0.6340946599206939,0.2922258868198533,1.63973634893424,0.7650566140464733,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
116,30,0.744417455791311,0.34872309342147995,1.896748857221279,0.9112649227365625,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
117,30,0.67973417013721,0.31204213928882496,1.6245106787909909,0.7674074814899694,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
118,30,0.8055361848152015,0.3180345865043417,2.306270176501857,1.050148613450654,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
119,30,0.7219117224397643,0.3200215801600858,2.2050099922703015,0.9722914723757653,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
120,30,0.726213588162443,0.3086304075921022,2.26422314421466,0.9828088087027963,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
121,30,0.7575418135067153,0.3178181227857953,2.2832061020584535,1.007360951431545,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
122,30,0.8449544605419,0.3138733485810184,2.380343729229915,1.1003820162660198,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
123,30,0.6384573864588088,0.16963375822965518,2.4437496548621143,1.1272237279175443,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
124,30,0.7372720808382559,0.3142611793642853,2.509403279861284,1.1423999540145424,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
125,30,0.781787382495989,0.29742872480018206,2.9057643518517127,1.3631978113946932,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
126,30,0.7215536558510668,0.1493523769550771,3.5791032266687064,1.9006110710832367,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
127,30,0.740638501880806,0.20796441705663382,3.642458873801677,1.7502462087910802,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
128,30,0.7666005564489153,0.19349574668420316,3.249050478895082,1.8966190930834697,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
129,30,0.6210980942720772,0.30689893126355444,2.3009159167251925,1.1056726249802296,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
130,30,0.7835100325335649,0.22391005207900821,3.309846391298517,2.0056259487426598,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
131,30,0.7255093357652389,0.21367561546993236,4.30622917844379,1.6128212451925852,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
132,30,0.44450391740030454,0.16307352720051677,1.9094053679459364,0.943688039262072,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
133,30,0.3481641552504159,0.14355866472398737,1.9962725764917795,0.9784475918746202,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
134,30,1.0012512369745346,0.5363875267498514,2.598479404159961,1.190083686203839,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
135,30,0.997067971673008,0.5380843269448162,2.8088669558194725,1.2492706728923322,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
136,30,0.6326741094402097,0.2593598786728801,1.790499926616291,0.8803078078413239,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
137,30,0.8314127835025421,0.4047630912984922,2.839921730706498,1.3023406350084938,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
138,30,1.2250408328820637,0.5084969030481692,2.603676811617244,1.158346136018182,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
139,30,0.9041625593059086,0.45882631870052404,3.0180472291149982,1.3618091144904971,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
140,30,0.8891578828428744,0.3904406759846726,3.2952831236110205,1.4302778179373627,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
141,30,1.3036562679224082,0.5311486257582015,3.4299346934845487,1.4816556357635835,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
142,30,0.35660751498211474,0.09704717439636018,1.70433483450073,0.8498257252695788,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
143,30,1.139614565585909,0.5264505876813803,2.363378942471149,1.0787274218180136,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
144,30,0.3198662004235973,0.10695911973741831,1.5130630970773882,0.7625725683810919,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
145,30,0.9883057679898022,0.454289420271639,2.3564899427975132,1.0533562565507602,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
146,30,1.1167411354866685,0.5234043334220984,2.872781118856043,1.2699378465761622,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
147,30,1.0163323217987834,0.46689851202159166,2.531359315697812,1.0916520538116192,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
148,30,1.2029338679846069,0.4758973974394659,3.9021711306592692,1.6187763331230371,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
149,30,1.076306628271428,0.47695388030588765,3.5507924096663586,1.4651468204969338,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
150,30,1.0882301889583261,0.462686914889849,3.465298457125497,1.4282840156861747,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
151,30,1.1334344187048713,0.47597686781428133,3.752713891110003,1.536354196098348,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
152,30,1.2716849182442438,0.4735928248547922,3.5708856265302966,1.533497263521582,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
153,30,0.9547019717688099,0.2547563299701765,3.710924949427276,1.595002823776758,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
154,30,1.1076500123738429,0.4735575197533111,4.069731230760132,1.7219784932471387,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
155,30,1.1730499954204172,0.447038802636726,4.420353346980011,1.9466546005517649,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
156,30,1.0350689383926819,0.215413305494697,4.4477398488287125,2.2635020732732603,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
157,30,1.0971908195446916,0.3090427360746272,6.566629225214097,3.0339145145322246,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
158,30,1.1341350858154717,0.2852889751174668,3.6678915550060025,2.129508175472435,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
159,30,0.9546723641922241,0.47006218476383416,3.5129952983763992,1.5906663599420146,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
160,30,1.1518563546472915,0.32910860014707227,3.287415708934608,2.379080749510867,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
161,30,1.040753885557112,0.3065562312354592,1.2914048292425813,0.2284127429743592,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
162,30,0.00013959221102628934,4.077858620285535e-05,0.12115313727815724,0.0341992151702466,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
163,30,0.027633936986003187,0.013645169880103503,0.24750050725116196,0.06170067249061767,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
164,30,0.004663984209359005,0.0021870580967245003,0.23779602380533066,0.06177320284970278,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
165,30,0.013670424696023455,0.0063384975484421305,0.23603631493339944,0.05979938553901404,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
166,30,0.04736911402952241,0.019796154326619436,0.24886667939845164,0.05992378746745569,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
167,30,0.06467104760590467,0.031748609080994666,0.28836261473660296,0.0666698018812758,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
168,30,0.013463032416600695,0.004856431637913203,0.23805116445225727,0.06025476538492186,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
169,30,0.024535086801139448,0.011003628498012216,0.2447765173288622,0.06025628094494234,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
170,30,0.011827528843092863,0.005211504792249563,0.23783549252007335,0.060590205223190696,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
171,30,0.016048554474216083,0.006939573790682739,0.2716911337957171,0.07205494750208269,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
172,30,0.0071959028387105686,0.0032170995107568025,0.2402493628276407,0.06173811055986095,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
173,30,0.022436542419832808,0.008208355276559796,0.24948464487691713,0.06165805119841389,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
174,30,0.006429218226534477,0.002642984874482699,0.2359524879308395,0.060246886178502046,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
175,30,0.01988041995551349,0.007807548978655196,0.2758152318376259,0.07185047505062309,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
176,30,0.004725310193252064,0.0018213115701818678,0.23535304494535086,0.06019648553367124,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
177,30,0.04549033821904813,0.015645371355791374,0.2607814876092833,0.060687170391598266,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
178,30,0.007337436753189014,0.002806206879911899,0.2387780200429127,0.06071301019020192,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
179,30,0.024108838485799516,0.008212575545596873,0.4830808904177389,0.12567157420711034,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
180,30,0.010676546812988316,0.0029953577121224345,1.0533822699325048,0.39371793905671437,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
181,30,0.006540627851612,0.0018268522014589662,0.20604889971953932,0.05167603321122105,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
182,30,0.027219543759781542,0.0075604342303260685,1.736525373530259,0.5976655634206521,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
183,30,0.010273994366450217,0.00640098608744416,0.2557701432346469,0.06765982145812921,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
184,30,0.0024289863088241756,0.0019317192127091664,0.21519678144320953,0.0578193945763158,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
185,30,0.0016217886662788835,0.0009984954837946938,0.20015681828424142,0.05465966337262962,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
186,30,0.009502320931160197,0.004550604609018669,0.2212919075342885,0.05843148536405379,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
187,30,0.014806894225370047,0.00472478392792014,0.33547795724538626,0.08965603989916515,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
188,30,0.0026897872533485825,0.0015469114206446977,0.5914924945873754,0.18792350620336357,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
189,30,0.006737894245342971,0.003711986174323098,0.2546836764597279,0.06013690162071461,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
190,30,0.0017313023935727149,0.0008915351129384352,0.23583288873577102,0.06087115358809064,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
191,30,0.002975495034883313,0.0018157165469680006,0.21852919827755996,0.05553875619206977,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
192,30,0.00240966759051469,0.0016297547204131325,0.9237421481069916,0.32040384785634385,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
193,30,0.004781954846659803,0.0016647009835268345,0.2330249631148148,0.059869490458333896,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
194,30,0.0012801293111053078,0.0007702843776182348,0.21394732217900936,0.05589361544513122,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
195,30,0.0025759035115968266,0.0008666337490474338,0.22369775673828513,0.05786125770734979,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
196,30,0.0011567437644928874,0.0007117301307422684,0.2098230451937862,0.0545400859974568,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
197,30,0.00588160890779435,0.000834873437897149,0.522901491031065,0.14680728397906212,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
198,30,0.002581680237794655,0.0016750556017550051,0.3858377038564338,0.10556327329260967,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
199,30,0.004751979818352816,0.0010522094344764948,0.22452423485806394,0.06859277646305523,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
200,30,0.0017081423316102472,0.00026787023376212415,0.18828559789431926,0.0490497793415926,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
201,30,0.0013982532549920296,0.00034183254270079774,6.098341050526095,1.824131580191907,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
202,30,0.0015763514602759598,0.0004234294322851828,0.010794939090725097,0.0037093625072484038,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
203,30,0.14627494854695075,0.05396827757936107,0.8867830138853203,0.5138155728554724,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
204,30,0.11562122070193605,0.04775991186218348,0.9224556787054587,0.5334798453275416,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
205,30,0.33277721138054067,0.17804319245811834,1.2402535508223762,0.654450148060878,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
206,30,0.3164167723452248,0.16992101414184743,1.2451295984823045,0.6233997783975356,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
207,30,0.20925401824777973,0.08586057371324335,0.7270746607916965,0.41896204377045254,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
208,30,0.27915951125800054,0.1329155491809119,1.4786935998114572,0.7498539445383101,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
209,30,0.4067388574525036,0.168732516158379,1.283227127092575,0.6407059800372468,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
210,30,0.30058250032992995,0.1522134879706161,1.4354265721102006,0.7327505305231594,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
211,30,0.2841997309928488,0.12531655419098606,1.4435182470514558,0.7435612311142987,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
212,30,0.41360001855370093,0.16946106174835457,1.6371293469923769,0.8243097858995376,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
213,30,0.11845366742008882,0.032284125683196746,0.7277041760867766,0.4285424265706751,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
214,30,0.37869944178703524,0.17501099367632977,1.1089276580132674,0.5982276184757389,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
215,30,0.1056275516005766,0.03543237881030967,0.5117255542005834,0.3019445716662373,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
216,30,0.2785223011921038,0.12795777782931192,1.048974844009658,0.5169891217505314,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
217,30,0.3700056147262859,0.17343042699146016,1.3718214386677827,0.7111824493380936,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
218,30,0.3412123006032798,0.1566746692242004,0.9083181977636002,0.4873450937088507,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
219,30,0.4063480644459785,0.1603624538311376,1.541717946010269,0.766900529262208,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
220,30,0.3605137673626231,0.1596979371370748,1.3494460066415623,0.6447522578570293,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
221,30,0.36199232217787836,0.1537360323545018,1.4895864905293679,0.7089365102007692,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
222,30,0.3789125931057275,0.1590571577111055,1.351281750415135,0.6680152983081253,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
223,30,0.4240964206932486,0.15733126101844602,1.8088724593689283,0.8834243526355479,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
224,30,0.31847488160680015,0.08439775134189817,1.8196083875982096,0.892784655344316,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
225,30,0.3694747154716456,0.1575584438195095,1.6949878827602622,0.8433551648176743,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
226,30,0.39668164944527623,0.1503719654647068,2.4452575097615132,1.1716291497538558,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
227,30,0.36693222273811704,0.07576722469963582,3.5371339218728393,1.6450482030506068,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
228,30,0.3717144854263208,0.10443178913037157,2.659956327939594,1.2967566928264151,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
229,30,0.3866117786976332,0.09763482747975458,4.104738779073923,1.9030011677685656,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
230,30,0.30067648511195666,0.1495229637570265,1.970139757942802,0.956444152828849,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
231,30,0.3947585215559587,0.11351179144298994,3.7659243272484213,1.767724068153058,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
232,30,0.368741655449044,0.10851535220564809,4.120880588576929,1.6299329088473145,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
233,30,0.24467584183803778,0.10211415518034284,1.50277784950431,0.7679586535257568,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
234,30,0.18709373629004597,0.07396949329457997,1.5305770354344927,0.7824211245425232,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
235,30,0.5449079682926428,0.30746906268912627,2.048242137447031,0.9798930007424884,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
236,30,0.5462046569061141,0.30934394419181677,2.1985471236117284,1.0410115594787497,False,False,ieee30,30,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
